County,IndTested,IndPositive,IndRec,Deaths,Date,Year,Month,Day,NewIndTested,NewIndPositive,NewIndRec,NewDeaths,PosTestRate,ID,PosTestRate14
Adair,2854,542,404,17,2020-12-19,2020,12,19,16,4,7,1,25,17325,0
Adams,1221,226,154,2,2020-12-19,2020,12,19,4,2,0,0,50,17324,0
Allamakee,4761,1081,714,18,2020-12-19,2020,12,19,18,14,14,0,77.7777777777778,17323,0
Appanoose,4637,904,728,34,2020-12-19,2020,12,19,17,6,22,0,35.2941176470588,17322,0
Audubon,1958,343,280,7,2020-12-19,2020,12,19,7,1,2,0,14.2857142857143,17321,0
Benton,10012,1920,1562,34,2020-12-19,2020,12,19,28,3,28,0,10.7142857142857,17320,0
Black Hawk,55629,12177,10330,204,2020-12-19,2020,12,19,173,63,124,4,36.4161849710983,17319,0
Boone,10410,1718,1293,15,2020-12-19,2020,12,19,21,11,24,1,52.3809523809524,17318,0
Bremer,9243,2178,1796,40,2020-12-19,2020,12,19,19,9,39,0,47.3684210526316,17317,0
Buchanan,7430,1367,1093,15,2020-12-19,2020,12,19,23,7,19,0,30.4347826086957,17316,0
Buena Vista,12538,3528,2907,22,2020-12-19,2020,12,19,42,26,27,1,61.9047619047619,17315,0
Butler,5434,1184,920,16,2020-12-19,2020,12,19,20,6,16,1,30,17314,0
Calhoun,4477,1157,987,9,2020-12-19,2020,12,19,9,4,19,0,44.4444444444444,17313,0
Carroll,9305,2250,1871,27,2020-12-19,2020,12,19,29,13,21,0,44.8275862068966,17312,0
Cass,4954,980,732,38,2020-12-19,2020,12,19,13,8,15,0,61.5384615384615,17311,0
Cedar,7075,1298,986,17,2020-12-19,2020,12,19,21,1,20,0,4.76190476190476,17310,0
Cerro Gordo,19180,4145,3222,55,2020-12-19,2020,12,19,71,18,65,0,25.3521126760563,17309,0
Cherokee,4673,1141,753,18,2020-12-19,2020,12,19,28,11,12,0,39.2857142857143,17308,0
Chickasaw,4211,992,804,10,2020-12-19,2020,12,19,10,4,4,0,40,17307,0
Clarke,3577,585,456,6,2020-12-19,2020,12,19,19,7,5,0,36.8421052631579,17306,0
Clay,6685,1478,1063,10,2020-12-19,2020,12,19,27,11,22,0,40.7407407407407,17305,0
Clayton,5455,1298,1015,31,2020-12-19,2020,12,19,14,9,13,0,64.2857142857143,17304,0
Clinton,17213,3916,3053,52,2020-12-19,2020,12,19,61,20,60,0,32.7868852459016,17303,0
Crawford,7214,2003,1690,17,2020-12-19,2020,12,19,12,7,17,1,58.3333333333333,17302,0
Dallas,41797,7455,5945,61,2020-12-19,2020,12,19,194,41,84,1,21.1340206185567,17301,0
Davis,2465,599,447,18,2020-12-19,2020,12,19,5,2,11,3,40,17300,0
Decatur,2618,393,308,3,2020-12-19,2020,12,19,4,1,7,0,25,17299,0
Delaware,6403,1579,1345,28,2020-12-19,2020,12,19,26,7,11,1,26.9230769230769,17298,0
Des Moines,16825,3357,2675,30,2020-12-19,2020,12,19,56,13,45,1,23.2142857142857,17297,0
Dickinson,8467,1637,1258,13,2020-12-19,2020,12,19,116,11,14,0,9.48275862068965,17296,0
Dubuque,46717,10223,8704,131,2020-12-19,2020,12,19,117,30,112,2,25.6410256410256,17295,0
Emmet,4017,931,727,23,2020-12-19,2020,12,19,82,22,21,0,26.8292682926829,17294,0
Fayette,7097,1236,958,15,2020-12-19,2020,12,19,22,10,24,1,45.4545454545455,17293,0
Floyd,6158,1231,932,28,2020-12-19,2020,12,19,15,4,32,0,26.6666666666667,17292,0
Franklin,4010,845,667,17,2020-12-19,2020,12,19,9,5,11,0,55.5555555555556,17291,0
Fremont,2132,442,358,5,2020-12-19,2020,12,19,7,4,7,0,57.1428571428572,17290,0
Greene,3406,616,490,7,2020-12-19,2020,12,19,17,5,8,1,29.4117647058824,17289,0
Grundy,4482,999,782,14,2020-12-19,2020,12,19,14,5,17,0,35.7142857142857,17288,0
Guthrie,4461,878,693,22,2020-12-19,2020,12,19,19,3,11,0,15.7894736842105,17287,0
Hamilton,5974,1388,1010,21,2020-12-19,2020,12,19,19,12,37,0,63.1578947368421,17286,0
Hancock,4651,1096,793,23,2020-12-19,2020,12,19,20,8,13,1,40,17285,0
Hardin,6629,1383,1070,22,2020-12-19,2020,12,19,20,7,24,0,35,17284,0
Harrison,5169,1318,998,51,2020-12-19,2020,12,19,24,12,14,1,50,17283,0
Henry,8918,2389,1789,21,2020-12-19,2020,12,19,26,6,26,1,23.0769230769231,17282,0
Howard,3407,660,483,15,2020-12-19,2020,12,19,14,6,9,0,42.8571428571429,17281,0
Humboldt,3808,904,703,17,2020-12-19,2020,12,19,12,9,24,0,75,17280,0
Ida,2568,664,434,21,2020-12-19,2020,12,19,12,5,9,2,41.6666666666667,17279,0
Iowa,6415,1097,852,19,2020-12-19,2020,12,19,15,7,14,0,46.6666666666667,17278,0
Jackson,7082,1714,1410,29,2020-12-19,2020,12,19,31,8,25,4,25.8064516129032,17277,0
Jasper,13950,2666,2020,50,2020-12-19,2020,12,19,61,19,34,0,31.1475409836066,17276,0
Jefferson,5816,905,644,20,2020-12-19,2020,12,19,25,26,31,2,104,17275,0
Johnson,62759,10572,8939,45,2020-12-19,2020,12,19,210,43,115,0,20.4761904761905,17274,0
Jones,8023,2516,2217,37,2020-12-19,2020,12,19,24,7,28,2,29.1666666666667,17273,0
Keokuk,3225,752,532,18,2020-12-19,2020,12,19,8,2,15,0,25,17272,0
Kossuth,6117,1433,925,25,2020-12-19,2020,12,19,28,10,16,1,35.7142857142857,17271,0
Lee,12488,2696,1899,23,2020-12-19,2020,12,19,120,23,35,0,19.1666666666667,17270,0
Linn,92413,15919,13154,229,2020-12-19,2020,12,19,261,77,197,1,29.5019157088123,17269,0
Louisa,4347,997,793,23,2020-12-19,2020,12,19,7,5,18,0,71.4285714285714,17268,0
Lucas,2864,468,302,7,2020-12-19,2020,12,19,23,14,4,1,60.8695652173913,17267,0
Lyon,3636,1186,946,21,2020-12-19,2020,12,19,13,8,17,0,61.5384615384615,17266,0
Madison,5704,878,644,8,2020-12-19,2020,12,19,19,6,8,0,31.5789473684211,17265,0
Mahaska,8113,1574,1176,32,2020-12-19,2020,12,19,34,8,26,0,23.5294117647059,17264,0
Marion,11945,2483,1911,37,2020-12-19,2020,12,19,68,24,35,3,35.2941176470588,17263,0
Marshall,16451,3872,3278,53,2020-12-19,2020,12,19,50,10,54,0,20,17262,0
Mills,6397,1231,1007,13,2020-12-19,2020,12,19,9,5,12,1,55.5555555555556,17261,0
Mitchell,4429,956,709,21,2020-12-19,2020,12,19,13,11,16,1,84.6153846153846,17260,0
Monona,2990,526,392,13,2020-12-19,2020,12,19,18,5,12,0,27.7777777777778,17259,0
Monroe,2447,555,413,16,2020-12-19,2020,12,19,17,7,6,0,41.1764705882353,17258,0
Montgomery,3353,668,425,13,2020-12-19,2020,12,19,12,2,9,0,16.6666666666667,17257,0
Muscatine,16899,3396,2662,71,2020-12-19,2020,12,19,165,12,60,2,7.27272727272727,17256,0
O'Brien,5415,1529,1225,48,2020-12-19,2020,12,19,98,29,35,0,29.5918367346939,17255,0
Osceola,1981,600,492,5,2020-12-19,2020,12,19,9,1,5,0,11.1111111111111,17254,0
Page,4942,1314,1148,13,2020-12-19,2020,12,19,11,3,13,2,27.2727272727273,17253,0
Palo Alto,3640,779,603,5,2020-12-19,2020,12,19,7,3,11,3,42.8571428571429,17252,0
Plymouth,10967,3229,2581,44,2020-12-19,2020,12,19,53,21,28,0,39.622641509434,17251,0
Pocahontas,2909,668,507,6,2020-12-19,2020,12,19,6,0,7,0,0,17250,0
Polk,212574,39132,31185,393,2020-12-19,2020,12,19,718,235,528,8,32.7298050139276,17249,0
Pottawattamie,38190,7764,5874,85,2020-12-19,2020,12,19,116,34,125,2,29.3103448275862,17248,0
Poweshiek,6659,1137,925,22,2020-12-19,2020,12,19,27,4,7,1,14.8148148148148,17247,0
Ringgold,1878,338,185,6,2020-12-19,2020,12,19,6,4,7,0,66.6666666666667,17246,0
Sac,4332,998,760,10,2020-12-19,2020,12,19,7,4,10,0,57.1428571428572,17245,0
Scott,67890,13431,10324,136,2020-12-19,2020,12,19,320,94,222,8,29.375,17244,0
Shelby,4125,887,707,23,2020-12-19,2020,12,19,12,6,8,0,50,17243,0
Sioux,12918,4183,3572,40,2020-12-19,2020,12,19,59,17,44,0,28.8135593220339,17242,0
Story,44496,7675,6445,26,2020-12-19,2020,12,19,157,33,186,2,21.0191082802548,17241,0
Tama,6771,1688,1424,55,2020-12-19,2020,12,19,20,9,15,0,45,17240,0
Taylor,2063,516,428,8,2020-12-19,2020,12,19,9,3,7,0,33.3333333333333,17239,0
Union,5400,968,694,16,2020-12-19,2020,12,19,22,5,17,3,22.7272727272727,17238,0
Van Buren,2139,435,345,11,2020-12-19,2020,12,19,9,6,4,0,66.6666666666667,17237,0
Wapello,13215,2957,2355,89,2020-12-19,2020,12,19,49,16,42,0,32.6530612244898,17236,0
Warren,21472,3482,2565,28,2020-12-19,2020,12,19,93,40,51,2,43.010752688172,17235,0
Washington,9230,1738,1274,27,2020-12-19,2020,12,19,47,18,27,1,38.2978723404255,17234,0
Wayne,1759,350,277,21,2020-12-19,2020,12,19,4,4,4,0,100,17233,0
Webster,18096,4216,3327,55,2020-12-19,2020,12,19,69,8,70,2,11.5942028985507,17232,0
Winnebago,4875,1065,851,27,2020-12-19,2020,12,19,14,5,12,0,35.7142857142857,17231,0
Winneshiek,7654,1285,887,17,2020-12-19,2020,12,19,44,16,18,1,36.3636363636364,17230,0
Woodbury,48381,11808,9906,157,2020-12-19,2020,12,19,186,65,87,4,34.9462365591398,17229,0
Worth,2854,467,339,2,2020-12-19,2020,12,19,14,4,13,0,28.5714285714286,17228,0
Wright,6627,1457,1153,14,2020-12-19,2020,12,19,9,3,18,1,33.3333333333333,17227,0
